Name,Type,Foundation,Price,Size,Length,Width,Bedrooms,Bathrooms,Lofts,Misc,Location,Link,City,State,Country,Days on site,Number of views,Times dreamlisted
Updated! Tiny House with wood stove,Tiny House,Mobile,44999,208.0,,,0.0,1.0,1.0,Square Feet,"Fort Collins, Colorado, United States",https://tinyhouselistings.com/listings/colorado-springs-12-tiny-house-on-the-prairie,Fort Collins,Colorado,United States,,10346.0,51.0
24 ft Dia -Geodesic Dome,Tiny House,Stationary,3600,350.0,,,2.0,1.0,0.0,Square Feet,"Seattle, Washington, United States",https://tinyhouselistings.com/listings/anywhere-15-24-ft-dia-geodesic-dome,Seattle,Washington,United States,,25241.0,85.0
Tiny House Sales and Land Development - BuyASmallHouse.com,Tiny House,Mobile,47000,399.0,,,2.0,1.0,0.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-12-buyasmallhouse-com,Austin,Texas,United States,,36337.0,180.0
Tiny in Tulsa,Tiny House,Stationary,9000,238.0,,,1.0,1.0,0.0,Square Feet,"Tulsa, Oklahoma, United States",https://tinyhouselistings.com/listings/tulsa-oklahoma-15-tiny-in-tulsa,Tulsa,Oklahoma,United States,,31615.0,69.0
8 x 16 tiny cabin,Tiny House,Stationary,12000,128.0,,,0.0,0.0,1.0,Square Feet,"Saugerties, New York, United States",https://tinyhouselistings.com/listings/saugerties-ny-15-8-x-16-tiny-cabin,Saugerties,New York,United States,,18483.0,15.0
THOW Shell,Tiny House,Mobile,14999,238.0,,,0.0,0.0,1.0,Square Feet,"Lafayette, Indiana, United States",https://tinyhouselistings.com/listings/lafayette-indiana-12-thow-shell,Lafayette,Indiana,United States,,7573.0,18.0
SoulCosmos,Tiny House,Mobile,20000,300.0,,,0.0,0.0,1.0,Square Feet,"Chadds Ford, Pennsylvania, United States",https://tinyhouselistings.com/listings/chadds-ford-pa-12-soulcosmos,Chadds Ford,Pennsylvania,United States,,52523.0,53.0
Whimsical 140 Sq.Ft Portable Tiny Box House,Tiny House,Mobile,48000,140.0,,,0.0,1.0,1.0,Square Feet,"Chicago, Illinois, United States",https://tinyhouselistings.com/listings/chicago-12-whimsical-140-sq-ft-portable-tiny-box-house,Chicago,Illinois,United States,,33066.0,106.0
20' Tinyhouse,Tiny House,Mobile,22000,254.0,,,2.0,1.0,0.0,Square Feet,"Westminster, Colorado, United States",https://tinyhouselistings.com/listings/westminster-colorado-12-20-tinyhouse,Westminster,Colorado,United States,,23191.0,22.0
Best price tiny house,Tiny House,Mobile,25000,230.0,,,0.0,1.0,1.0,Square Feet,"Huntsville, Alabama, United States",https://tinyhouselistings.com/listings/huntsville-al-12-best-price-tiny-house,Huntsville,Alabama,United States,,19851.0,220.0
The Original Beach House,Tiny House,Mobile,15500,72.0,,,0.0,1.0,1.0,Square Feet,"Neptune Beach, Florida, United States",https://tinyhouselistings.com/listings/neptune-beach-fl-12-the-original-beach-house,Neptune Beach,Florida,United States,,31397.0,42.0
RV certified Tiny House,Tiny House,Mobile,27500,160.0,,,0.0,1.0,1.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-texas-12-rv-certified-tiny-house,Austin,Texas,United States,,18205.0,132.0
TINY HOUSE,Tiny House,Mobile,15999,112.0,,,1.0,1.0,0.0,Square Feet,"Tacoma, Washington, United States",https://tinyhouselistings.com/listings/tacoma-12-tiny-house,Tacoma,Washington,United States,,35509.0,130.0
Tiny house 8x20,Tiny House,Mobile,25000,230.0,,,0.0,1.0,1.0,Square Feet,"Huntsville, Alabama, United States",https://tinyhouselistings.com/listings/huntsville-alabama-12-tiny-house-8x20,Huntsville,Alabama,United States,,15137.0,109.0
"30' Quality New Tiny House on Wheels, State of the Art--OFF GRID!!!",Tiny House,Mobile,66800,315.0,,,2.0,1.0,0.0,Square Feet,"Pagosa Springs, Colorado, United States",https://tinyhouselistings.com/listings/durangopagosa-springs-colorado-usa-12-30-quality-new-tiny-house-on-wheels-state-of-the-art-off-grid,Pagosa Springs,Colorado,United States,,24562.0,147.0
Tiny House/Cabin for sale,Tiny House,Stationary,25000,192.0,,,1.0,1.0,0.0,Square Feet,"Point Roberts, Washington, United States",https://tinyhouselistings.com/listings/point-roberts-wa-15-tiny-housecabin-for-sale,Point Roberts,Washington,United States,,16942.0,62.0
"""Spring Creek"" Tiny House",Tiny House,Mobile,32000,220.0,,,0.0,1.0,1.0,Square Feet,"Douglas, Georgia, United States",https://tinyhouselistings.com/listings/douglas-ga-12-blackstone-builders,Douglas,Georgia,United States,,26557.0,108.0
Tiny Cabin kit,Tiny House,Stationary,4200,119.0,,,1.0,0.0,0.0,Square Feet,"San Diego, California, United States",https://tinyhouselistings.com/listings/san-diego-california-15-tiny-cabin-kit,San Diego,California,United States,,23913.0,63.0
Tiny Cave,Tiny House,Stationary,4500,113.0,,,1.0,0.0,0.0,Square Feet,"San Diego, California, United States",https://tinyhouselistings.com/listings/san-diego-california-15-tiny-cave,San Diego,California,United States,,21721.0,99.0
Northeastern tiny house cabin,Tiny House,Stationary,16000,160.0,,,1.0,1.0,0.0,Square Feet,"Ocala, Florida, United States",https://tinyhouselistings.com/listings/ocala-florida-15-northeastern-tiny-house-cabin-4,Ocala,Florida,United States,,35392.0,68.0
Tiny house with loft on a trailer,Tiny House,Mobile,19900,136.0,,,0.0,0.0,1.0,Square Feet,"San Diego, California, United States",https://tinyhouselistings.com/listings/san-diego-california-12-tiny-house-with-loft-on-a-trailer,San Diego,California,United States,,28867.0,91.0
Tiny house with BIG charm,Tiny House,Mobile,64000,178.0,,,0.0,1.0,1.0,Square Feet,"Montrose, Colorado, United States",https://tinyhouselistings.com/listings/montrose-colorado-12-tiny-house-with-big-charm,Montrose,Colorado,United States,,15316.0,39.0
cute cabin,Tiny House,Stationary,18000,400.0,,,1.0,1.0,0.0,Square Feet,"Grant, Alabama, United States",https://tinyhouselistings.com/listings/grant-alabama-15-cute-cabin,Grant,Alabama,United States,,11610.0,67.0
David,Tiny House,Mobile,49500,399.0,,,2.0,1.0,0.0,Square Feet,"Fair Play, South Carolina, United States",https://tinyhouselistings.com/listings/fair-play-sc-12-david,Fair Play,South Carolina,United States,,43521.0,180.0
One Of A Kind Tiny House,Tiny House,Stationary,25000,216.0,,,0.0,1.0,1.0,Square Feet,"Callahan, Florida, United States",https://tinyhouselistings.com/listings/one-of-a-kind-tiny-house,Callahan,Florida,United States,,30517.0,40.0
Preston,Tiny House,Mobile,7000,256.0,,,0.0,1.0,1.0,Square Feet,"Denton, Nebraska, United States",https://tinyhouselistings.com/listings/denton-ne-12-preston,Denton,Nebraska,United States,,24091.0,80.0
"All on board!! Caboose Style Living in Louisville, KY",Tiny House,Stationary,675,350.0,,,0.0,1.0,1.0,Square Feet,"Louisville, Kentucky, United States",https://tinyhouselistings.com/listings/louisville-ky-15-all-on-board-caboose-style-living-in-louisville-ky,Louisville,Kentucky,United States,,58931.0,118.0
DFW Tiny Homes,Tiny House,Mobile,54000,160.0,,,1.0,1.0,0.0,Square Feet,"Fort Worth, Texas, United States",https://tinyhouselistings.com/listings/ft-worth-tx-12-dfw-tiny-homes,Fort Worth,Texas,United States,,38722.0,56.0
24' Tiny House Shell - still under construction,Tiny House,Mobile,18500,235.0,,,0.0,0.0,1.0,Square Feet,"Sandy, Oregon, United States",https://tinyhouselistings.com/listings/sandy-or-12-24-tiny-house-shell-still-under-construction,Sandy,Oregon,United States,,11281.0,87.0
20X8.5 Tiny house shell,Tiny House,Mobile,15999,200.0,,,0.0,0.0,1.0,Square Feet,"Lafayette, Indiana, United States",https://tinyhouselistings.com/listings/lafayette-indiana-12-20x8-5-tiny-house-shell,Lafayette,Indiana,United States,,6583.0,7.0
Tiny Cabin on Wheels,Tiny House,Mobile,50000,370.0,,,2.0,1.0,0.0,Square Feet,"Helena, Montana, United States",https://tinyhouselistings.com/listings/helena-montana-usa-12-tiny-cabin-on-wheels-2,Helena,Montana,United States,,19606.0,171.0
Custom Wooly Wagon For Sale,Tiny House,Mobile,40000,80.0,,,0.0,0.0,1.0,Square Feet,"Russiaville, Indiana, United States",https://tinyhouselistings.com/listings/russiaville-indiana-12-steve-auth,Russiaville,Indiana,United States,,9742.0,7.0
New Tiny House,Tiny House,Mobile,40000,230.0,,,0.0,1.0,1.0,Square Feet,"Corvallis, Oregon, United States",https://tinyhouselistings.com/listings/corvallis-or-12-new-tiny-house,Corvallis,Oregon,United States,,29519.0,206.0
Tiny Studio for Sale,Tiny House,Mobile,14000,96.0,,,0.0,0.0,1.0,Square Feet,"Aromas, California, United States",https://tinyhouselistings.com/listings/aromas-ca-12-tiny-studio-for-sale,Aromas,California,United States,,14861.0,28.0
Tiny Cottage on Wheels,Tiny House,Mobile,45000,240.0,,,1.0,1.0,0.0,Square Feet,"South Pasadena, California, United States",https://tinyhouselistings.com/listings/south-pasadena-california-12-tiny-cottage-on-wheels,South Pasadena,California,United States,,14781.0,43.0
Youngstown Tiny House,Tiny House,Mobile,54900,0.0,,,2.0,1.0,0.0,Square Feet,"Oxford, Alabama, United States",https://tinyhouselistings.com/listings/oxford-al-12-harmony-tiny-homes,Oxford,Alabama,United States,,28003.0,204.0
Weaverville Tiny House For Sale,Tiny House,Mobile,27500,160.0,,,0.0,1.0,1.0,Square Feet,"Weaverville, North Carolina, United States",https://tinyhouselistings.com/listings/weaverville-north-carolina-12-weaverville-tiny-house-for-sale,Weaverville,North Carolina,United States,,17715.0,20.0
Cardinal Tiny House,Tiny House,Mobile,50000,196.0,,,0.0,1.0,1.0,Square Feet,"Chapel Hill, North Carolina, United States",https://tinyhouselistings.com/listings/chapel-hill-north-carolina-12-free-spirit-tiny-homes,Chapel Hill,North Carolina,United States,,15607.0,45.0
Randy Yow Tiny House For Sale,Tiny House,Mobile,65000,300.0,,,0.0,1.0,1.0,Square Feet,"Lapine, Alabama, United States",https://tinyhouselistings.com/listings/lapine-12-randy-yow,Lapine,Alabama,United States,,9030.0,14.0
Tiny house/Hunting Cabin,Tiny House,Mobile,13500,80.0,,,1.0,0.0,0.0,Square Feet,"Lawrenceburg, Kentucky, United States",https://tinyhouselistings.com/listings/lawrenceburg-ky-12-tiny-househunting-cabin,Lawrenceburg,Kentucky,United States,,11318.0,13.0
8x12 building - Motorcycle Garage - Man Cave - Hunting Cabin - Studio - Storage,Tiny House,Stationary,6950,83.0,,,0.0,0.0,1.0,Square Feet,"Bismarck, North Dakota, United States",https://tinyhouselistings.com/listings/bismarck-north-dakota-15-8x12-building-motorcycle-garage-man-cave-hunting-cabin-studio-storage,Bismarck,North Dakota,United States,,4925.0,12.0
Tiny House shell ready to be finished by YOU how YOU want!,Tiny House,Mobile,16000,160.0,,,0.0,0.0,1.0,Square Feet,"Ney, Ohio, United States",https://tinyhouselistings.com/listings/ney-ohio-12-tiny-house-shell-ready-to-be-finished-by-you-how-you-want,Ney,Ohio,United States,,17751.0,12.0
"Tiny House / Cabin on Wheels with many Poplar, Cedar and Pine Natural Edge Slabs.",Tiny House,Mobile,15999,116.0,,,0.0,0.0,1.0,Square Feet,"Atlanta, Georgia, United States",https://tinyhouselistings.com/listings/atlanta-ga-12-tiny-house-cabin-on-wheels-with-many-poplar-cedar-and-pine-natural-edge-slabs,Atlanta,Georgia,United States,,27871.0,51.0
AzBelle~,Tiny House,Mobile,1500,288.0,,,1.0,1.0,0.0,Square Feet,"Tonopah, Arizona, United States",https://tinyhouselistings.com/listings/tonopah-az-usa-12-azbelle,Tonopah,Arizona,United States,,18762.0,36.0
24' Tiny House Shell- will be completed by Nov. 20th,Tiny House,Mobile,18500,200.0,,,0.0,0.0,1.0,Square Feet,"Sandy, Oregon, United States",https://tinyhouselistings.com/listings/sandy-or-12-24-tiny-house-shell-will-be-completed-by-nov-20th,Sandy,Oregon,United States,,6455.0,29.0
410 sq ft Lofted Cabin in NW Florida,Tiny House,Stationary,30000,410.0,,,1.0,1.0,0.0,Square Feet,"Bonifay, Florida, United States",https://tinyhouselistings.com/listings/bonifay-fl-15-410-sq-ft-lofted-cabin-in-nw-florida,Bonifay,Florida,United States,,29648.0,39.0
Tiny Art House,Tiny House,Stationary,8000,120.0,,,1.0,0.0,0.0,Square Feet,"Oakland, California, United States",https://tinyhouselistings.com/listings/oakland-ca-15-tiny-art-house,Oakland,California,United States,,12948.0,22.0
Tiny house,Tiny House,Stationary,45000,364.0,,,0.0,1.0,1.0,Square Feet,"McAllen, Texas, United States",https://tinyhouselistings.com/listings/mcallen-15-tiny-house,McAllen,Texas,United States,,18792.0,60.0
Tiny on Skids Ready to be Finished,Tiny House,Stationary,4500,128.0,,,1.0,1.0,0.0,Square Feet,"Odessa, Missouri, United States",https://tinyhouselistings.com/listings/odessa-15-tiny-on-skids-ready-to-be-finished,Odessa,Missouri,United States,,27533.0,53.0
Dried-in,Tiny House,Mobile,4000,112.0,,,1.0,0.0,0.0,Square Feet,"Mountain View, Arkansas, United States",https://tinyhouselistings.com/listings/mtn-view-ar-12-dried-in,Mountain View,Arkansas,United States,,16909.0,38.0
School Bus for sale,Tiny House,Mobile,4995,256.0,,,1.0,0.0,0.0,Square Feet,"Clinton, Massachusetts, United States",https://tinyhouselistings.com/listings/clinton-ma-12-school-bus-for-sale,Clinton,Massachusetts,United States,,18897.0,39.0
UNFINISHED CABIN WITH MATERIALS,Tiny House,Stationary,3000,98.0,,,0.0,1.0,1.0,Square Feet,"Benton City, Washington, United States",https://tinyhouselistings.com/listings/benton-city-wa-15-hunt-or-fish-cabin,Benton City,Washington,United States,,9182.0,46.0
Tiny House On Wheels,Tiny House,Mobile,35000,152.0,,,0.0,0.0,1.0,Square Feet,"Arcata, California, United States",https://tinyhouselistings.com/listings/arcata-ca-12-tiny-house-on-wheels,Arcata,California,United States,,11535.0,19.0
HGTV Texas Tiny House,Tiny House,Mobile,57999,340.0,,,0.0,1.0,1.0,Square Feet,"Van Alstyne, Texas, United States",https://tinyhouselistings.com/listings/van-alstyne-texas-12-hgtv-texas-tiny-house,Van Alstyne,Texas,United States,,20518.0,121.0
Cute Rustic Cabin,Tiny House,Stationary,18000,240.0,,,1.0,1.0,0.0,Square Feet,"Medina, Texas, United States",https://tinyhouselistings.com/listings/medina-tx-15-cute-rustic-cabin,Medina,Texas,United States,,32635.0,121.0
Bring the Outdoors Inside with this 270 Sq. Ft. Beauty!,Tiny House,Mobile,39000,270.0,,,1.0,1.0,0.0,Square Feet,"Ankeny, Iowa, United States",https://tinyhouselistings.com/listings/ankeny-12-bring-the-outdoors-inside-with-this-270-sq-ft-beauty,Ankeny,Iowa,United States,,27424.0,28.0
8'X20' Tiny House for sale,Tiny House,Mobile,40000,160.0,,,0.0,0.0,1.0,Square Feet,"Williams, Arizona, United States",https://tinyhouselistings.com/listings/8x20-tiny-house-for-sale,Williams,Arizona,United States,,12535.0,2.0
"Jane's Tiny ""Green""House",Tiny House,Mobile,20000,96.0,,,1.0,1.0,0.0,Square Feet,"Santa Rosa, California, United States",https://tinyhouselistings.com/listings/santa-rosa-ca-12-janes-tiny-greenhouse,Santa Rosa,California,United States,,12385.0,17.0
Tiny House for sale (eco-friendly & architecturally designed),Tiny House,Stationary,50000,180.0,,,1.0,1.0,0.0,Square Feet,", Victoria, Australia",https://tinyhouselistings.com/listings/melbourne-australia-15-tiny-house-for-sale-eco-friendly-architecturally-designed,,Victoria,Australia,,6390.0,8.0
40' Container home with front porch,Container Home,Stationary,47900,312.0,40.0,8.0,1.0,1.0,1.0,Square Feet,"Archie, Missouri, United States",https://tinyhouselistings.com/listings/archie-mo-15-40-container-home-with-front-porch,Archie,Missouri,United States,,87096.0,365.0
Gypsy vardo wagon for sale,Tiny House,Mobile,18900,70.0,,,1.0,0.0,0.0,Square Feet,"Reno, Nevada, United States",https://tinyhouselistings.com/listings/reno-nv-12-gypsy-vardo-wagon-for-sale,Reno,Nevada,United States,,26245.0,74.0
Tiny house nation,Other,Stationary,20000,185.0,,,0.0,0.0,1.0,Square Feet,"Moncks Corner, South Carolina, United States",https://tinyhouselistings.com/listings/moncks-corner-south-carolina-15-tiny-house-nation,Moncks Corner,South Carolina,United States,,44664.0,38.0
Texas Tiny House Shell + Full Electric,Tiny House,Stationary,10000,224.0,,,0.0,1.0,1.0,Square Feet,"San Antonio, Texas, United States",https://tinyhouselistings.com/listings/san-antonio-texas-15-texas-tiny-house-shell-full-electric-2,San Antonio,Texas,United States,,14503.0,48.0
THE WEE CASTLE TINY HOUSE,Tiny House,Mobile,65000,246.0,,,0.0,1.0,1.0,Square Feet,", Kentucky, United States",https://tinyhouselistings.com/listings/breckinridge-county-ky-12-sunn-flower,,Kentucky,United States,,13183.0,27.0
Scamp Camper For Sale,Tiny House,Mobile,8300,85.0,,,0.0,0.0,1.0,Square Feet,", Michigan, United States",https://tinyhouselistings.com/listings/scamp-camper-for-sale,,Michigan,United States,,11578.0,77.0
Micro Camper For Sale,Tiny House,Mobile,3995,45.0,,,1.0,0.0,0.0,Square Feet,"Belleview, Florida, United States",https://tinyhouselistings.com/listings/micro-camper-for-sale,Belleview,Florida,United States,,25821.0,53.0
Tiny House Chicago For Sale,Tiny House,Mobile,11000,144.0,,,0.0,1.0,1.0,Square Feet,"Chicago, Illinois, United States",https://tinyhouselistings.com/listings/tiny-house-chicago-for-sale,Chicago,Illinois,United States,,39110.0,185.0
8' x 16' Finished Tiny House,Tiny House,Mobile,32500,192.0,,,0.0,1.0,1.0,Square Feet,"Des Moines, Iowa, United States",https://tinyhouselistings.com/listings/des-moines-iowa-12-8-x-16-finished-tiny-house,Des Moines,Iowa,United States,,16035.0,22.0
TWO Tiny Mobile Retail Units,Tiny House,Mobile,42000,340.0,,,1.0,1.0,0.0,Square Feet,"Portland, Oregon, United States",https://tinyhouselistings.com/listings/portland-oregon-12-two-tiny-mobile-retail-units,Portland,Oregon,United States,,33474.0,166.0
La Pine Tiny Home,Tiny House,Mobile,67900,280.0,,,1.0,1.0,0.0,Square Feet,"La Pine, Oregon, United States",https://tinyhouselistings.com/listings/la-pine-12-la-pine-tiny-home,La Pine,Oregon,United States,,12556.0,23.0
2002 Thomas School Bus Conversion,Tiny House,Mobile,12500,30.0,,,1.0,0.0,0.0,Square Feet,"Weyers Cave, Virginia, United States",https://tinyhouselistings.com/listings/2002-thomas-school-bus-conversion,Weyers Cave,Virginia,United States,,21408.0,57.0
Cgeri,Tiny House,Mobile,35000,275.0,,,2.0,1.0,0.0,Square Feet,"Olympia, Washington, United States",https://tinyhouselistings.com/listings/olympia-washington-12-cgeri,Olympia,Washington,United States,,33443.0,107.0
Pine Beetle Cabin,Tiny House,Mobile,10000,98.0,,,0.0,0.0,1.0,Square Feet,"Chadron, Nebraska, United States",https://tinyhouselistings.com/listings/chadron-ne-usa-12-pine-beetle-cabin,Chadron,Nebraska,United States,,9393.0,14.0
Goose Neck Mobile,Tiny House,Mobile,35000,410.0,,,1.0,1.0,0.0,Square Feet,"Scott City, Kansas, United States",https://tinyhouselistings.com/listings/scott-citykansas-12-goose-neck-mobile,Scott City,Kansas,United States,,11908.0,5.0
